load_area,fuel,year,fuel_price
13-nuevo_laredo,domestic natural gas,2017,4.096494780333334
13-nuevo_laredo,domestic natural gas,2018,4.057124514999999
13-nuevo_laredo,domestic natural gas,2019,4.274631775
13-nuevo_laredo,domestic natural gas,2020,4.3890145946666665
13-nuevo_laredo,domestic natural gas,2021,4.489925854666667
13-nuevo_laredo,domestic natural gas,2022,4.590836647666666
13-nuevo_laredo,domestic natural gas,2023,4.641292044333333
13-nuevo_laredo,domestic natural gas,2024,4.691747907666667
13-nuevo_laredo,domestic natural gas,2025,4.742203304333333
13-nuevo_laredo,domestic natural gas,2026,4.792659167666667
13-nuevo_laredo,domestic natural gas,2027,4.843115031333332
13-nuevo_laredo,domestic natural gas,2028,4.8935699606666665
13-nuevo_laredo,domestic natural gas,2029,4.944025824333334
13-nuevo_laredo,domestic natural gas,2030,4.994481221000001
13-nuevo_laredo,imported fuel oil,2016,45.32976302
13-nuevo_laredo,imported fuel oil,2017,61.97651007
13-nuevo_laredo,imported fuel oil,2018,65.81702538
13-nuevo_laredo,imported fuel oil,2019,69.25523639
13-nuevo_laredo,imported fuel oil,2020,71.32353718
13-nuevo_laredo,imported fuel oil,2021,72.90830395
13-nuevo_laredo,imported fuel oil,2022,74.41818496
13-nuevo_laredo,imported fuel oil,2023,75.97340717
13-nuevo_laredo,imported fuel oil,2024,77.52288659
13-nuevo_laredo,imported fuel oil,2025,78.74122178
13-nuevo_laredo,imported fuel oil,2026,80.32380533
13-nuevo_laredo,imported fuel oil,2027,81.78804456
13-nuevo_laredo,imported fuel oil,2028,83.32906798
13-nuevo_laredo,imported fuel oil,2029,84.87358771
13-nuevo_laredo,imported fuel oil,2030,86.37924469
13-nuevo_laredo,imported natural gas,2016,4.725145492
13-nuevo_laredo,imported natural gas,2017,5.302689899
13-nuevo_laredo,imported natural gas,2018,5.185616317
13-nuevo_laredo,imported natural gas,2019,5.447303643
13-nuevo_laredo,imported natural gas,2020,5.584919895
13-nuevo_laredo,imported natural gas,2021,5.706328246
13-nuevo_laredo,imported natural gas,2022,5.827736034
13-nuevo_laredo,imported natural gas,2023,5.888439929
13-nuevo_laredo,imported natural gas,2024,5.949144385
13-nuevo_laredo,imported natural gas,2025,6.009848279
13-nuevo_laredo,imported natural gas,2026,6.070552736
13-nuevo_laredo,imported natural gas,2027,6.131257192
13-nuevo_laredo,imported natural gas,2028,6.191960524
13-nuevo_laredo,imported natural gas,2029,6.252664981
13-nuevo_laredo,imported natural gas,2030,6.313368875
13-nuevo_laredo,carbon,2016,41.93620025
13-nuevo_laredo,carbon,2017,58.16301225
13-nuevo_laredo,carbon,2018,65.40066085
13-nuevo_laredo,carbon,2019,67.23824129
13-nuevo_laredo,carbon,2020,73.30872345
13-nuevo_laredo,carbon,2021,75.27095024
13-nuevo_laredo,carbon,2022,75.65361274
13-nuevo_laredo,carbon,2023,76.44384262
13-nuevo_laredo,carbon,2024,76.83078486
13-nuevo_laredo,carbon,2025,77.21881175
13-nuevo_laredo,carbon,2026,77.81055926
13-nuevo_laredo,carbon,2027,77.80696058
13-nuevo_laredo,carbon,2028,78.19829187
13-nuevo_laredo,carbon,2029,78.58787426
13-nuevo_laredo,carbon,2030,78.97991182
13-nuevo_laredo,uranium,2016,3.776280214
13-nuevo_laredo,uranium,2017,4.272728665
13-nuevo_laredo,uranium,2018,4.164941901
13-nuevo_laredo,uranium,2019,4.389884374
13-nuevo_laredo,uranium,2020,4.508177227
13-nuevo_laredo,uranium,2021,4.612538012
13-nuevo_laredo,uranium,2022,4.716898314
13-nuevo_laredo,uranium,2023,4.769078465
13-nuevo_laredo,uranium,2024,4.821259099
13-nuevo_laredo,uranium,2025,4.87343925
13-nuevo_laredo,uranium,2026,4.925619884
13-nuevo_laredo,uranium,2027,4.977800518
13-nuevo_laredo,uranium,2028,5.029980186
13-nuevo_laredo,uranium,2029,5.08216082
13-nuevo_laredo,uranium,2030,5.134340971
14-reynosa,diesel,2016,76.4343884
14-reynosa,diesel,2017,91.90855172666666
14-reynosa,diesel,2018,95.68405825333332
14-reynosa,diesel,2019,98.97802259333334
14-reynosa,diesel,2020,101.08708816000001
14-reynosa,diesel,2021,102.96517043333334
14-reynosa,diesel,2022,104.94654759999999
14-reynosa,diesel,2023,107.29198273333334
14-reynosa,diesel,2024,111.30722126666667
14-reynosa,diesel,2025,113.82225896666667
14-reynosa,diesel,2026,115.32723883333334
14-reynosa,diesel,2027,116.70153363333333
14-reynosa,diesel,2028,117.86895063333334
14-reynosa,diesel,2029,118.816289
14-reynosa,diesel,2030,119.76267773333332
14-reynosa,national fuel oil,2016,34.22798219
14-reynosa,national fuel oil,2017,48.16966665
14-reynosa,national fuel oil,2018,51.36870534
14-reynosa,national fuel oil,2019,54.239921716666665
14-reynosa,national fuel oil,2020,55.95634093
14-reynosa,national fuel oil,2021,57.24930002
14-reynosa,national fuel oil,2022,58.464902380000005
14-reynosa,national fuel oil,2023,59.69122225
14-reynosa,national fuel oil,2024,60.77089997666667
14-reynosa,national fuel oil,2025,61.67420151333334
14-reynosa,national fuel oil,2026,62.99675053000001
14-reynosa,national fuel oil,2027,64.22193660666666
14-reynosa,national fuel oil,2028,65.53498904000001
14-reynosa,national fuel oil,2029,66.86987865
14-reynosa,national fuel oil,2030,68.16924232666668
14-reynosa,domestic natural gas,2016,3.616455858
14-reynosa,domestic natural gas,2017,4.096494780333334
14-reynosa,domestic natural gas,2018,4.057124514999999
14-reynosa,domestic natural gas,2019,4.274631775
14-reynosa,domestic natural gas,2020,4.3890145946666665
14-reynosa,domestic natural gas,2021,4.489925854666667
14-reynosa,domestic natural gas,2022,4.590836647666666
14-reynosa,domestic natural gas,2023,4.641292044333333
14-reynosa,domestic natural gas,2024,4.691747907666667
14-reynosa,domestic natural gas,2025,4.742203304333333
14-reynosa,domestic natural gas,2026,4.792659167666667
14-reynosa,domestic natural gas,2027,4.843115031333332
14-reynosa,domestic natural gas,2028,4.8935699606666665
14-reynosa,domestic natural gas,2029,4.944025824333334
14-reynosa,domestic natural gas,2030,4.994481221000001
14-reynosa,imported fuel oil,2016,45.32976302
14-reynosa,imported fuel oil,2017,61.97651007
14-reynosa,imported fuel oil,2018,65.81702538
14-reynosa,imported fuel oil,2019,69.25523639
14-reynosa,imported fuel oil,2020,71.32353718
14-reynosa,imported fuel oil,2021,72.90830395
14-reynosa,imported fuel oil,2022,74.41818496
14-reynosa,imported fuel oil,2023,75.97340717
14-reynosa,imported fuel oil,2024,77.52288659
14-reynosa,imported fuel oil,2025,78.74122178
14-reynosa,imported fuel oil,2026,80.32380533
14-reynosa,imported fuel oil,2027,81.78804456
14-reynosa,imported fuel oil,2028,83.32906798
14-reynosa,imported fuel oil,2029,84.87358771
14-reynosa,imported fuel oil,2030,86.37924469
14-reynosa,imported natural gas,2016,4.725145492
14-reynosa,imported natural gas,2017,5.302689899
14-reynosa,imported natural gas,2018,5.185616317
14-reynosa,imported natural gas,2019,5.447303643
14-reynosa,imported natural gas,2020,5.584919895
14-reynosa,imported natural gas,2021,5.706328246
14-reynosa,imported natural gas,2022,5.827736034
14-reynosa,imported natural gas,2023,5.888439929
14-reynosa,imported natural gas,2024,5.949144385
14-reynosa,imported natural gas,2025,6.009848279
14-reynosa,imported natural gas,2026,6.070552736
14-reynosa,imported natural gas,2027,6.131257192
14-reynosa,imported natural gas,2028,6.191960524
14-reynosa,imported natural gas,2029,6.252664981
14-reynosa,imported natural gas,2030,6.313368875
14-reynosa,carbon,2016,41.93620025
14-reynosa,carbon,2017,58.16301225
14-reynosa,carbon,2018,65.40066085
14-reynosa,carbon,2019,67.23824129
14-reynosa,carbon,2020,73.30872345
14-reynosa,carbon,2021,75.27095024
14-reynosa,carbon,2022,75.65361274
14-reynosa,carbon,2023,76.44384262
14-reynosa,carbon,2024,76.83078486
14-reynosa,carbon,2025,77.21881175
14-reynosa,carbon,2026,77.81055926
14-reynosa,carbon,2027,77.80696058
14-reynosa,carbon,2028,78.19829187
14-reynosa,carbon,2029,78.58787426
14-reynosa,carbon,2030,78.97991182
14-reynosa,uranium,2016,3.776280214
14-reynosa,uranium,2017,4.272728665
14-reynosa,uranium,2018,4.164941901
14-reynosa,uranium,2019,4.389884374
14-reynosa,uranium,2020,4.508177227
14-reynosa,uranium,2021,4.612538012
14-reynosa,uranium,2022,4.716898314
14-reynosa,uranium,2023,4.769078465
14-reynosa,uranium,2024,4.821259099
14-reynosa,uranium,2025,4.87343925
14-reynosa,uranium,2026,4.925619884
14-reynosa,uranium,2027,4.977800518
14-reynosa,uranium,2028,5.029980186
14-reynosa,uranium,2029,5.08216082
14-reynosa,uranium,2030,5.134340971
15-matamoros,diesel,2016,76.4343884
15-matamoros,diesel,2017,91.90855172666666
15-matamoros,diesel,2018,95.68405825333332
15-matamoros,diesel,2019,98.97802259333334
15-matamoros,diesel,2020,101.08708816000001
15-matamoros,diesel,2021,102.96517043333334
15-matamoros,diesel,2022,104.94654759999999
15-matamoros,diesel,2023,107.29198273333334
15-matamoros,diesel,2024,111.30722126666667
15-matamoros,diesel,2025,113.82225896666667
15-matamoros,diesel,2026,115.32723883333334
15-matamoros,diesel,2027,116.70153363333333
15-matamoros,diesel,2028,117.86895063333334
15-matamoros,diesel,2029,118.816289
15-matamoros,diesel,2030,119.76267773333332
15-matamoros,national fuel oil,2016,34.22798219
15-matamoros,national fuel oil,2017,48.16966665
15-matamoros,national fuel oil,2018,51.36870534
15-matamoros,national fuel oil,2019,54.239921716666665
15-matamoros,national fuel oil,2020,55.95634093
15-matamoros,national fuel oil,2021,57.24930002
15-matamoros,national fuel oil,2022,58.464902380000005
15-matamoros,national fuel oil,2023,59.69122225
15-matamoros,national fuel oil,2024,60.77089997666667
15-matamoros,national fuel oil,2025,61.67420151333334
15-matamoros,national fuel oil,2026,62.99675053000001
15-matamoros,national fuel oil,2027,64.22193660666666
15-matamoros,national fuel oil,2028,65.53498904000001
15-matamoros,national fuel oil,2029,66.86987865
15-matamoros,national fuel oil,2030,68.16924232666668
15-matamoros,domestic natural gas,2016,3.616455858
15-matamoros,domestic natural gas,2017,4.096494780333334
15-matamoros,domestic natural gas,2018,4.057124514999999
15-matamoros,domestic natural gas,2019,4.274631775
15-matamoros,domestic natural gas,2020,4.3890145946666665
15-matamoros,domestic natural gas,2021,4.489925854666667
15-matamoros,domestic natural gas,2022,4.590836647666666
15-matamoros,domestic natural gas,2023,4.641292044333333
15-matamoros,domestic natural gas,2024,4.691747907666667
15-matamoros,domestic natural gas,2025,4.742203304333333
15-matamoros,domestic natural gas,2026,4.792659167666667
15-matamoros,domestic natural gas,2027,4.843115031333332
15-matamoros,domestic natural gas,2028,4.8935699606666665
15-matamoros,domestic natural gas,2029,4.944025824333334
15-matamoros,domestic natural gas,2030,4.994481221000001
15-matamoros,imported fuel oil,2016,45.32976302
15-matamoros,imported fuel oil,2017,61.97651007
15-matamoros,imported fuel oil,2018,65.81702538
15-matamoros,imported fuel oil,2019,69.25523639
15-matamoros,imported fuel oil,2020,71.32353718
15-matamoros,imported fuel oil,2021,72.90830395
15-matamoros,imported fuel oil,2022,74.41818496
15-matamoros,imported fuel oil,2023,75.97340717
15-matamoros,imported fuel oil,2024,77.52288659
15-matamoros,imported fuel oil,2025,78.74122178
15-matamoros,imported fuel oil,2026,80.32380533
15-matamoros,imported fuel oil,2027,81.78804456
15-matamoros,imported fuel oil,2028,83.32906798
15-matamoros,imported fuel oil,2029,84.87358771
15-matamoros,imported fuel oil,2030,86.37924469
15-matamoros,imported natural gas,2016,4.725145492
15-matamoros,imported natural gas,2017,5.302689899
15-matamoros,imported natural gas,2018,5.185616317
15-matamoros,imported natural gas,2019,5.447303643
15-matamoros,imported natural gas,2020,5.584919895
15-matamoros,imported natural gas,2021,5.706328246
15-matamoros,imported natural gas,2022,5.827736034
15-matamoros,imported natural gas,2023,5.888439929
15-matamoros,imported natural gas,2024,5.949144385
15-matamoros,imported natural gas,2025,6.009848279
15-matamoros,imported natural gas,2026,6.070552736
15-matamoros,imported natural gas,2027,6.131257192
15-matamoros,imported natural gas,2028,6.191960524
15-matamoros,imported natural gas,2029,6.252664981
15-matamoros,imported natural gas,2030,6.313368875
15-matamoros,carbon,2016,41.93620025
15-matamoros,carbon,2017,58.16301225
15-matamoros,carbon,2018,65.40066085
15-matamoros,carbon,2019,67.23824129
15-matamoros,carbon,2020,73.30872345
15-matamoros,carbon,2021,75.27095024
15-matamoros,carbon,2022,75.65361274
15-matamoros,carbon,2023,76.44384262
15-matamoros,carbon,2024,76.83078486
15-matamoros,carbon,2025,77.21881175
15-matamoros,carbon,2026,77.81055926
15-matamoros,carbon,2027,77.80696058
15-matamoros,carbon,2028,78.19829187
15-matamoros,carbon,2029,78.58787426
15-matamoros,carbon,2030,78.97991182
15-matamoros,uranium,2016,3.776280214
15-matamoros,uranium,2017,4.272728665
15-matamoros,uranium,2018,4.164941901
15-matamoros,uranium,2019,4.389884374
15-matamoros,uranium,2020,4.508177227
15-matamoros,uranium,2021,4.612538012
15-matamoros,uranium,2022,4.716898314
15-matamoros,uranium,2023,4.769078465
15-matamoros,uranium,2024,4.821259099
15-matamoros,uranium,2025,4.87343925
15-matamoros,uranium,2026,4.925619884
15-matamoros,uranium,2027,4.977800518
15-matamoros,uranium,2028,5.029980186
15-matamoros,uranium,2029,5.08216082
15-matamoros,uranium,2030,5.134340971
16-monterrey,diesel,2016,76.4343884
16-monterrey,diesel,2017,91.90855172666666
16-monterrey,diesel,2018,95.68405825333332
16-monterrey,diesel,2019,98.97802259333334
16-monterrey,diesel,2020,101.08708816000001
16-monterrey,diesel,2021,102.96517043333334
16-monterrey,diesel,2022,104.94654759999999
16-monterrey,diesel,2023,107.29198273333334
16-monterrey,diesel,2024,111.30722126666667
16-monterrey,diesel,2025,113.82225896666667
16-monterrey,diesel,2026,115.32723883333334
16-monterrey,diesel,2027,116.70153363333333
16-monterrey,diesel,2028,117.86895063333334
16-monterrey,diesel,2029,118.816289
16-monterrey,diesel,2030,119.76267773333332
16-monterrey,national fuel oil,2016,34.22798219
16-monterrey,national fuel oil,2017,48.16966665
16-monterrey,national fuel oil,2018,51.36870534
16-monterrey,national fuel oil,2019,54.239921716666665
16-monterrey,national fuel oil,2020,55.95634093
16-monterrey,national fuel oil,2021,57.24930002
16-monterrey,national fuel oil,2022,58.464902380000005
16-monterrey,national fuel oil,2023,59.69122225
16-monterrey,national fuel oil,2024,60.77089997666667
16-monterrey,national fuel oil,2025,61.67420151333334
16-monterrey,national fuel oil,2026,62.99675053000001
16-monterrey,national fuel oil,2027,64.22193660666666
16-monterrey,national fuel oil,2028,65.53498904000001
16-monterrey,national fuel oil,2029,66.86987865
16-monterrey,national fuel oil,2030,68.16924232666668
16-monterrey,domestic natural gas,2016,3.616455858
16-monterrey,domestic natural gas,2017,4.096494780333334
16-monterrey,domestic natural gas,2018,4.057124514999999
16-monterrey,domestic natural gas,2019,4.274631775
16-monterrey,domestic natural gas,2020,4.3890145946666665
16-monterrey,domestic natural gas,2021,4.489925854666667
16-monterrey,domestic natural gas,2022,4.590836647666666
16-monterrey,domestic natural gas,2023,4.641292044333333
16-monterrey,domestic natural gas,2024,4.691747907666667
16-monterrey,domestic natural gas,2025,4.742203304333333
16-monterrey,domestic natural gas,2026,4.792659167666667
16-monterrey,domestic natural gas,2027,4.843115031333332
16-monterrey,domestic natural gas,2028,4.8935699606666665
16-monterrey,domestic natural gas,2029,4.944025824333334
16-monterrey,domestic natural gas,2030,4.994481221000001
16-monterrey,imported fuel oil,2016,45.32976302
16-monterrey,imported fuel oil,2017,61.97651007
16-monterrey,imported fuel oil,2018,65.81702538
16-monterrey,imported fuel oil,2019,69.25523639
16-monterrey,imported fuel oil,2020,71.32353718
16-monterrey,imported fuel oil,2021,72.90830395
16-monterrey,imported fuel oil,2022,74.41818496
16-monterrey,imported fuel oil,2023,75.97340717
16-monterrey,imported fuel oil,2024,77.52288659
16-monterrey,imported fuel oil,2025,78.74122178
16-monterrey,imported fuel oil,2026,80.32380533
16-monterrey,imported fuel oil,2027,81.78804456
16-monterrey,imported fuel oil,2028,83.32906798
16-monterrey,imported fuel oil,2029,84.87358771
16-monterrey,imported fuel oil,2030,86.37924469
16-monterrey,imported natural gas,2016,4.725145492
16-monterrey,imported natural gas,2017,5.302689899
16-monterrey,imported natural gas,2018,5.185616317
16-monterrey,imported natural gas,2019,5.447303643
16-monterrey,imported natural gas,2020,5.584919895
16-monterrey,imported natural gas,2021,5.706328246
16-monterrey,imported natural gas,2022,5.827736034
16-monterrey,imported natural gas,2023,5.888439929
16-monterrey,imported natural gas,2024,5.949144385
16-monterrey,imported natural gas,2025,6.009848279
16-monterrey,imported natural gas,2026,6.070552736
16-monterrey,imported natural gas,2027,6.131257192
16-monterrey,imported natural gas,2028,6.191960524
16-monterrey,imported natural gas,2029,6.252664981
16-monterrey,imported natural gas,2030,6.313368875
16-monterrey,carbon,2016,41.93620025
16-monterrey,carbon,2017,58.16301225
16-monterrey,carbon,2018,65.40066085
16-monterrey,carbon,2019,67.23824129
16-monterrey,carbon,2020,73.30872345
16-monterrey,carbon,2021,75.27095024
16-monterrey,carbon,2022,75.65361274
16-monterrey,carbon,2023,76.44384262
16-monterrey,carbon,2024,76.83078486
16-monterrey,carbon,2025,77.21881175
16-monterrey,carbon,2026,77.81055926
16-monterrey,carbon,2027,77.80696058
16-monterrey,carbon,2028,78.19829187
16-monterrey,carbon,2029,78.58787426
16-monterrey,carbon,2030,78.97991182
16-monterrey,uranium,2016,3.776280214
16-monterrey,uranium,2017,4.272728665
16-monterrey,uranium,2018,4.164941901
16-monterrey,uranium,2019,4.389884374
16-monterrey,uranium,2020,4.508177227
16-monterrey,uranium,2021,4.612538012
16-monterrey,uranium,2022,4.716898314
16-monterrey,uranium,2023,4.769078465
16-monterrey,uranium,2024,4.821259099
16-monterrey,uranium,2025,4.87343925
16-monterrey,uranium,2026,4.925619884
16-monterrey,uranium,2027,4.977800518
16-monterrey,uranium,2028,5.029980186
16-monterrey,uranium,2029,5.08216082
16-monterrey,uranium,2030,5.134340971
17-saltillo,diesel,2016,76.4343884
17-saltillo,diesel,2017,91.90855172666666
17-saltillo,diesel,2018,95.68405825333332
17-saltillo,diesel,2019,98.97802259333334
17-saltillo,diesel,2020,101.08708816000001
17-saltillo,diesel,2021,102.96517043333334
17-saltillo,diesel,2022,104.94654759999999
17-saltillo,diesel,2023,107.29198273333334
17-saltillo,diesel,2024,111.30722126666667
17-saltillo,diesel,2025,113.82225896666667
17-saltillo,diesel,2026,115.32723883333334
17-saltillo,diesel,2027,116.70153363333333
17-saltillo,diesel,2028,117.86895063333334
17-saltillo,diesel,2029,118.816289
17-saltillo,diesel,2030,119.76267773333332
17-saltillo,national fuel oil,2016,34.22798219
17-saltillo,national fuel oil,2017,48.16966665
17-saltillo,national fuel oil,2018,51.36870534
17-saltillo,national fuel oil,2019,54.239921716666665
17-saltillo,national fuel oil,2020,55.95634093
17-saltillo,national fuel oil,2021,57.24930002
17-saltillo,national fuel oil,2022,58.464902380000005
17-saltillo,national fuel oil,2023,59.69122225
17-saltillo,national fuel oil,2024,60.77089997666667
17-saltillo,national fuel oil,2025,61.67420151333334
17-saltillo,national fuel oil,2026,62.99675053000001
17-saltillo,national fuel oil,2027,64.22193660666666
17-saltillo,national fuel oil,2028,65.53498904000001
17-saltillo,national fuel oil,2029,66.86987865
17-saltillo,national fuel oil,2030,68.16924232666668
17-saltillo,domestic natural gas,2016,3.616455858
17-saltillo,domestic natural gas,2017,4.096494780333334
17-saltillo,domestic natural gas,2018,4.057124514999999
17-saltillo,domestic natural gas,2019,4.274631775
17-saltillo,domestic natural gas,2020,4.3890145946666665
17-saltillo,domestic natural gas,2021,4.489925854666667
17-saltillo,domestic natural gas,2022,4.590836647666666
17-saltillo,domestic natural gas,2023,4.641292044333333
17-saltillo,domestic natural gas,2024,4.691747907666667
17-saltillo,domestic natural gas,2025,4.742203304333333
17-saltillo,domestic natural gas,2026,4.792659167666667
17-saltillo,domestic natural gas,2027,4.843115031333332
17-saltillo,domestic natural gas,2028,4.8935699606666665
17-saltillo,domestic natural gas,2029,4.944025824333334
17-saltillo,domestic natural gas,2030,4.994481221000001
17-saltillo,imported fuel oil,2016,45.32976302
17-saltillo,imported fuel oil,2017,61.97651007
17-saltillo,imported fuel oil,2018,65.81702538
17-saltillo,imported fuel oil,2019,69.25523639
17-saltillo,imported fuel oil,2020,71.32353718
17-saltillo,imported fuel oil,2021,72.90830395
17-saltillo,imported fuel oil,2022,74.41818496
17-saltillo,imported fuel oil,2023,75.97340717
17-saltillo,imported fuel oil,2024,77.52288659
17-saltillo,imported fuel oil,2025,78.74122178
17-saltillo,imported fuel oil,2026,80.32380533
17-saltillo,imported fuel oil,2027,81.78804456
17-saltillo,imported fuel oil,2028,83.32906798
17-saltillo,imported fuel oil,2029,84.87358771
17-saltillo,imported fuel oil,2030,86.37924469
17-saltillo,imported natural gas,2016,4.725145492
17-saltillo,imported natural gas,2017,5.302689899
17-saltillo,imported natural gas,2018,5.185616317
17-saltillo,imported natural gas,2019,5.447303643
17-saltillo,imported natural gas,2020,5.584919895
17-saltillo,imported natural gas,2021,5.706328246
17-saltillo,imported natural gas,2022,5.827736034
17-saltillo,imported natural gas,2023,5.888439929
17-saltillo,imported natural gas,2024,5.949144385
17-saltillo,imported natural gas,2025,6.009848279
17-saltillo,imported natural gas,2026,6.070552736
17-saltillo,imported natural gas,2027,6.131257192
17-saltillo,imported natural gas,2028,6.191960524
17-saltillo,imported natural gas,2029,6.252664981
17-saltillo,imported natural gas,2030,6.313368875
17-saltillo,carbon,2016,41.93620025
17-saltillo,carbon,2017,58.16301225
17-saltillo,carbon,2018,65.40066085
17-saltillo,carbon,2019,67.23824129
17-saltillo,carbon,2020,73.30872345
17-saltillo,carbon,2021,75.27095024
17-saltillo,carbon,2022,75.65361274
17-saltillo,carbon,2023,76.44384262
17-saltillo,carbon,2024,76.83078486
17-saltillo,carbon,2025,77.21881175
17-saltillo,carbon,2026,77.81055926
17-saltillo,carbon,2027,77.80696058
17-saltillo,carbon,2028,78.19829187
17-saltillo,carbon,2029,78.58787426
17-saltillo,carbon,2030,78.97991182
17-saltillo,uranium,2016,3.776280214
17-saltillo,uranium,2017,4.272728665
17-saltillo,uranium,2018,4.164941901
17-saltillo,uranium,2019,4.389884374
17-saltillo,uranium,2020,4.508177227
17-saltillo,uranium,2021,4.612538012
17-saltillo,uranium,2022,4.716898314
17-saltillo,uranium,2023,4.769078465
17-saltillo,uranium,2024,4.821259099
17-saltillo,uranium,2025,4.87343925
17-saltillo,uranium,2026,4.925619884
17-saltillo,uranium,2027,4.977800518
17-saltillo,uranium,2028,5.029980186
17-saltillo,uranium,2029,5.08216082
17-saltillo,uranium,2030,5.134340971
18-valles,diesel,2016,76.4343884
18-valles,diesel,2017,91.90855172666666
18-valles,diesel,2018,95.68405825333332
18-valles,diesel,2019,98.97802259333334
18-valles,diesel,2020,101.08708816000001
18-valles,diesel,2021,102.96517043333334
18-valles,diesel,2022,104.94654759999999
18-valles,diesel,2023,107.29198273333334
18-valles,diesel,2024,111.30722126666667
18-valles,diesel,2025,113.82225896666667
18-valles,diesel,2026,115.32723883333334
18-valles,diesel,2027,116.70153363333333
18-valles,diesel,2028,117.86895063333334
18-valles,diesel,2029,118.816289
18-valles,diesel,2030,119.76267773333332
18-valles,national fuel oil,2016,34.22798219
18-valles,national fuel oil,2017,48.16966665
18-valles,national fuel oil,2018,51.36870534
18-valles,national fuel oil,2019,54.239921716666665
18-valles,national fuel oil,2020,55.95634093
18-valles,national fuel oil,2021,57.24930002
18-valles,national fuel oil,2022,58.464902380000005
18-valles,national fuel oil,2023,59.69122225
18-valles,national fuel oil,2024,60.77089997666667
18-valles,national fuel oil,2025,61.67420151333334
18-valles,national fuel oil,2026,62.99675053000001
18-valles,national fuel oil,2027,64.22193660666666
18-valles,national fuel oil,2028,65.53498904000001
18-valles,national fuel oil,2029,66.86987865
18-valles,national fuel oil,2030,68.16924232666668
18-valles,domestic natural gas,2016,3.616455858
18-valles,domestic natural gas,2017,4.096494780333334
18-valles,domestic natural gas,2018,4.057124514999999
18-valles,domestic natural gas,2019,4.274631775
18-valles,domestic natural gas,2020,4.3890145946666665
18-valles,domestic natural gas,2021,4.489925854666667
18-valles,domestic natural gas,2022,4.590836647666666
18-valles,domestic natural gas,2023,4.641292044333333
18-valles,domestic natural gas,2024,4.691747907666667
18-valles,domestic natural gas,2025,4.742203304333333
18-valles,domestic natural gas,2026,4.792659167666667
18-valles,domestic natural gas,2027,4.843115031333332
18-valles,domestic natural gas,2028,4.8935699606666665
18-valles,domestic natural gas,2029,4.944025824333334
18-valles,domestic natural gas,2030,4.994481221000001
18-valles,imported fuel oil,2016,45.32976302
18-valles,imported fuel oil,2017,61.97651007
18-valles,imported fuel oil,2018,65.81702538
18-valles,imported fuel oil,2019,69.25523639
18-valles,imported fuel oil,2020,71.32353718
18-valles,imported fuel oil,2021,72.90830395
18-valles,imported fuel oil,2022,74.41818496
18-valles,imported fuel oil,2023,75.97340717
18-valles,imported fuel oil,2024,77.52288659
18-valles,imported fuel oil,2025,78.74122178
18-valles,imported fuel oil,2026,80.32380533
18-valles,imported fuel oil,2027,81.78804456
18-valles,imported fuel oil,2028,83.32906798
18-valles,imported fuel oil,2029,84.87358771
18-valles,imported fuel oil,2030,86.37924469
18-valles,imported natural gas,2016,4.725145492
18-valles,imported natural gas,2017,5.302689899
18-valles,imported natural gas,2018,5.185616317
18-valles,imported natural gas,2019,5.447303643
18-valles,imported natural gas,2020,5.584919895
18-valles,imported natural gas,2021,5.706328246
18-valles,imported natural gas,2022,5.827736034
18-valles,imported natural gas,2023,5.888439929
18-valles,imported natural gas,2024,5.949144385
18-valles,imported natural gas,2025,6.009848279
18-valles,imported natural gas,2026,6.070552736
18-valles,imported natural gas,2027,6.131257192
18-valles,imported natural gas,2028,6.191960524
18-valles,imported natural gas,2029,6.252664981
18-valles,imported natural gas,2030,6.313368875
18-valles,carbon,2016,41.93620025
18-valles,carbon,2017,58.16301225
18-valles,carbon,2018,65.40066085
18-valles,carbon,2019,67.23824129
18-valles,carbon,2020,73.30872345
18-valles,carbon,2021,75.27095024
18-valles,carbon,2022,75.65361274
18-valles,carbon,2023,76.44384262
18-valles,carbon,2024,76.83078486
18-valles,carbon,2025,77.21881175
18-valles,carbon,2026,77.81055926
18-valles,carbon,2027,77.80696058
18-valles,carbon,2028,78.19829187
18-valles,carbon,2029,78.58787426
18-valles,carbon,2030,78.97991182
18-valles,uranium,2016,3.776280214
18-valles,uranium,2017,4.272728665
18-valles,uranium,2018,4.164941901
18-valles,uranium,2019,4.389884374
18-valles,uranium,2020,4.508177227
18-valles,uranium,2021,4.612538012
18-valles,uranium,2022,4.716898314
18-valles,uranium,2023,4.769078465
18-valles,uranium,2024,4.821259099
18-valles,uranium,2025,4.87343925
18-valles,uranium,2026,4.925619884
18-valles,uranium,2027,4.977800518
18-valles,uranium,2028,5.029980186
18-valles,uranium,2029,5.08216082
18-valles,uranium,2030,5.134340971
19-huasteca,diesel,2016,76.4343884
19-huasteca,diesel,2017,91.90855172666666
19-huasteca,diesel,2018,95.68405825333332
19-huasteca,diesel,2019,98.97802259333334
19-huasteca,diesel,2020,101.08708816000001
19-huasteca,diesel,2021,102.96517043333334
19-huasteca,diesel,2022,104.94654759999999
19-huasteca,diesel,2023,107.29198273333334
19-huasteca,diesel,2024,111.30722126666667
19-huasteca,diesel,2025,113.82225896666667
19-huasteca,diesel,2026,115.32723883333334
19-huasteca,diesel,2027,116.70153363333333
19-huasteca,diesel,2028,117.86895063333334
19-huasteca,diesel,2029,118.816289
19-huasteca,diesel,2030,119.76267773333332
